ACCELEROMETER.X,ACCELEROMETER.Y,ACCELEROMETER.Z,ORIENTATION.Z,ORIENTATION.X,ORIENTATION.Y,Global X,Global Y,Global Z,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.1205,3.7254,10.4675,283.56,-19.49,-6.11,-0.0004083172,-9.75949181051261E-05,11.1670354832,61098,2018-07-07 14:54:42:575
1.1205,3.7254,10.4675,283.56,-19.49,-6.11,-0.0004083172,-9.75949181051261E-05,11.1670354832,61121,2018-07-07 14:54:42:598
1.1205,3.7254,10.4675,283.56,-19.49,-6.11,-0.0004083172,-9.75949181051261E-05,11.1670354832,61145,2018-07-07 14:54:42:622
0.8045,1.8004,8.4946,283.56,-19.49,-6.11,-1.1417865078,-0.1681802816,8.6437797597,61170,2018-07-07 14:54:42:647
0.8045,1.8004,8.4946,283.56,-19.49,-6.11,-1.1417865078,-0.1681802816,8.6437797597,61193,2018-07-07 14:54:42:670
0.8045,1.8004,8.4946,283.56,-19.49,-6.11,-1.1417865078,-0.1681802816,8.6437797597,61218,2018-07-07 14:54:42:695
0.8045,1.8004,8.4946,283.56,-19.49,-6.11,-1.1417865078,-0.1681802816,8.6437797597,61241,2018-07-07 14:54:42:718
0.8045,1.8004,8.4946,283.56,-19.49,-6.11,-1.1417865078,-0.1681802816,8.6437797597,61265,2018-07-07 14:54:42:742
1.5131,2.1644,9.1363,283.56,-19.49,-6.11,-0.8904363701,-0.7620764468,9.4378196221,61289,2018-07-07 14:54:42:766
1.5131,2.1644,9.1363,283.56,-19.49,-6.11,-0.8904363701,-0.7620764468,9.4378196221,61313,2018-07-07 14:54:42:790
1.5131,2.1644,9.1363,283.56,-19.49,-6.11,-0.8904363701,-0.7620764468,9.4378196221,61337,2018-07-07 14:54:42:814
1.5131,2.1644,9.1363,283.56,-19.49,-6.11,-0.8904363701,-0.7620764468,9.4378196221,61361,2018-07-07 14:54:42:838
1.5131,2.1644,9.1363,284.16,-13.15,-9.4,0.0009326448,-0.0003704512,9.5103141721,61385,2018-07-07 14:54:42:862
1.4269,2.6528,7.853,284.16,-13.15,-9.4,0.7749312331,0.0664497846,8.37484725,61409,2018-07-07 14:54:42:886
1.4269,2.6528,7.853,284.16,-13.15,-9.4,0.7749312331,0.0664497846,8.37484725,61434,2018-07-07 14:54:42:911
1.4269,2.6528,7.853,284.16,-13.15,-9.4,0.7749312331,0.0664497846,8.37484725,61458,2018-07-07 14:54:42:935
1.4269,2.6528,7.853,284.16,-13.15,-9.4,0.7749312331,0.0664497846,8.37484725,61482,2018-07-07 14:54:42:959
1.4269,2.6528,7.853,284.16,-13.15,-9.4,0.7749312331,0.0664497846,8.37484725,61505,2018-07-07 14:54:42:982
1.1971,3.2178,8.9352,284.16,-13.15,-9.4,0.982462532,0.5349176691,9.5065090728,61529,2018-07-07 14:54:43:006
1.1971,3.2178,8.9352,284.16,-13.15,-9.4,0.982462532,0.5349176691,9.5065090728,61553,2018-07-07 14:54:43:030
1.1971,3.2178,8.9352,290.56,-19.64,-7.63,0.00057103,7.90070795406716E-05,9.5720992451,61577,2018-07-07 14:54:43:054
1.1971,3.2178,8.9352,290.56,-19.64,-7.63,0.00057103,7.90070795406716E-05,9.5720992451,61602,2018-07-07 14:54:43:079
1.1971,3.2178,8.9352,290.56,-19.64,-7.63,0.00057103,7.90070795406716E-05,9.5720992451,61625,2018-07-07 14:54:43:102
2.1644,3.6775,9.5481,290.56,-19.64,-7.63,0.4824769978,-0.7562109517,10.4197028827,61649,2018-07-07 14:54:43:126
2.1644,3.6775,9.5481,290.56,-19.64,-7.63,0.4824769978,-0.7562109517,10.4197028827,61674,2018-07-07 14:54:43:151
2.1644,3.6775,9.5481,290.56,-19.64,-7.63,0.4824769978,-0.7562109517,10.4197028827,61698,2018-07-07 14:54:43:175
2.1644,3.6775,9.5481,290.56,-19.64,-7.63,0.4824769978,-0.7562109517,10.4197028827,61721,2018-07-07 14:54:43:198
2.9688,3.1316,10.4004,290.56,-19.64,-7.63,-0.0581194986,-1.689629672,11.132420485,61745,2018-07-07 14:54:43:222
2.9688,3.1316,10.4004,290.56,-19.64,-7.63,-0.0581194986,-1.689629672,11.132420485,61769,2018-07-07 14:54:43:246
2.9688,3.1316,10.4004,283.9,-16.15,-15.93,-0.0003598896,-0.0003661669,11.260062695,61793,2018-07-07 14:54:43:270
2.9688,3.1316,10.4004,283.9,-16.15,-15.93,-0.0003598896,-0.0003661669,11.260062695,61817,2018-07-07 14:54:43:294
2.9688,3.1316,10.4004,283.9,-16.15,-15.93,-0.0003598896,-0.0003661669,11.260062695,61841,2018-07-07 14:54:43:318
2.2122,2.4612,8.3222,283.9,-16.15,-15.93,-0.0675494657,0.1449033787,8.9545958703,61865,2018-07-07 14:54:43:342
2.2122,2.4612,8.3222,283.9,-16.15,-15.93,-0.0675494657,0.1449033787,8.9545958703,61889,2018-07-07 14:54:43:366
2.2122,2.4612,8.3222,283.9,-16.15,-15.93,-0.0675494657,0.1449033787,8.9545958703,61913,2018-07-07 14:54:43:390
2.2122,2.4612,8.3222,283.9,-16.15,-15.93,-0.0675494657,0.1449033787,8.9545958703,61938,2018-07-07 14:54:43:415
2.2122,2.4612,8.3222,283.9,-16.15,-15.93,-0.0675494657,0.1449033787,8.9545958703,61962,2018-07-07 14:54:43:439
2.1548,2.7485,7.92,282.65,-15.95,-14.89,0.3881653227,0.038656559,8.6470601156,61985,2018-07-07 14:54:43:462
2.1548,2.7485,7.92,282.65,-15.95,-14.89,0.3881653227,0.038656559,8.6470601156,62009,2018-07-07 14:54:43:486
2.1548,2.7485,7.92,282.65,-15.95,-14.89,0.3881653227,0.038656559,8.6470601156,62034,2018-07-07 14:54:43:511
2.1548,2.7485,7.92,282.65,-15.95,-14.89,0.3881653227,0.038656559,8.6470601156,62057,2018-07-07 14:54:43:534
2.1548,2.7485,7.92,282.65,-15.95,-14.89,0.3881653227,0.038656559,8.6470601156,62082,2018-07-07 14:54:43:559
2.2601,3.4955,7.7572,282.65,-15.95,-14.89,1.1553501931,0.0636754851,8.7270748515,62106,2018-07-07 14:54:43:583
2.2601,3.4955,7.7572,282.65,-15.95,-14.89,1.1553501931,0.0636754851,8.7270748515,62129,2018-07-07 14:54:43:606
2.2601,3.4955,7.7572,282.65,-15.95,-14.89,1.1553501931,0.0636754851,8.7270748515,62153,2018-07-07 14:54:43:630
2.2601,3.4955,7.7572,287,-23.39,-16.24,0.0008202839,-0.0003026244,8.8034495134,62177,2018-07-07 14:54:43:654
2.2601,3.4955,7.7572,287,-23.39,-16.24,0.0008202839,-0.0003026244,8.8034495134,62202,2018-07-07 14:54:43:679
1.0822,3.5147,9.2608,287,-23.39,-16.24,-0.8589056309,1.3591381293,9.8337029766,62226,2018-07-07 14:54:43:703
1.0822,3.5147,9.2608,287,-23.39,-16.24,-0.8589056309,1.3591381293,9.8337029766,62249,2018-07-07 14:54:43:726
1.0822,3.5147,9.2608,287,-23.39,-16.24,-0.8589056309,1.3591381293,9.8337029766,62273,2018-07-07 14:54:43:750
1.0822,3.5147,9.2608,287,-23.39,-16.24,-0.8589056309,1.3591381293,9.8337029766,62297,2018-07-07 14:54:43:774
1.0822,3.5147,9.2608,287,-23.39,-16.24,-0.8589056309,1.3591381293,9.8337029766,62321,2018-07-07 14:54:43:798
0.5076,3.9265,10.1131,287,-23.39,-16.24,-0.9780942215,2.1488244488,10.600742276,62345,2018-07-07 14:54:43:822
0.5076,3.9265,10.1131,296.63,-21.19,-2.87,0.0010876692,-0.0001262227,10.8604719244,62370,2018-07-07 14:54:43:847
0.5076,3.9265,10.1131,296.63,-21.19,-2.87,0.0010876692,-0.0001262227,10.8604719244,62394,2018-07-07 14:54:43:871
0.5076,3.9265,10.1131,296.63,-21.19,-2.87,0.0010876692,-0.0001262227,10.8604719244,62450,2018-07-07 14:54:43:927
1.1396,2.739,14.1162,296.63,-21.19,-2.87,-2.0976603792,-1.5343670185,14.1884971151,62451,2018-07-07 14:54:43:928
1.1396,2.739,14.1162,296.63,-21.19,-2.87,-2.0976603792,-1.5343670185,14.1884971151,62465,2018-07-07 14:54:43:942
1.1396,2.739,14.1162,296.63,-21.19,-2.87,-2.0976603792,-1.5343670185,14.1884971151,62489,2018-07-07 14:54:43:966
1.1396,2.739,14.1162,296.63,-21.19,-2.87,-2.0976603792,-1.5343670185,14.1884971151,62513,2018-07-07 14:54:43:990
1.1396,2.739,14.1162,296.63,-21.19,-2.87,-2.0976603792,-1.5343670185,14.1884971151,62537,2018-07-07 14:54:44:014
1.1396,2.739,14.1162,296.63,-21.19,-2.87,-2.0976603792,-1.5343670185,14.1884971151,62562,2018-07-07 14:54:44:039
0.5267,1.4557,9.1746,294.57,-9,-3.29,-0.0001157024,0.0007128135,9.3042871849,62585,2018-07-07 14:54:44:062
0.5267,1.4557,9.1746,294.57,-9,-3.29,-0.0001157024,0.0007128135,9.3042871849,62609,2018-07-07 14:54:44:086
0.5267,1.4557,9.1746,294.57,-9,-3.29,-0.0001157024,0.0007128135,9.3042871849,62633,2018-07-07 14:54:44:110
0.5267,1.4557,9.1746,294.57,-9,-3.29,-0.0001157024,0.0007128135,9.3042871849,62658,2018-07-07 14:54:44:135
0.5267,1.4557,9.1746,294.57,-9,-3.29,-0.0001157024,0.0007128135,9.3042871849,62681,2018-07-07 14:54:44:158
2.2027,2.49,7.7381,294.57,-9,-3.29,1.8493203844,-1.0841953097,8.1446125473,62705,2018-07-07 14:54:44:182
2.2027,2.49,7.7381,294.57,-9,-3.29,1.8493203844,-1.0841953097,8.1446125473,62729,2018-07-07 14:54:44:206
2.2027,2.49,7.7381,294.57,-9,-3.29,1.8493203844,-1.0841953097,8.1446125473,62753,2018-07-07 14:54:44:230
2.2027,2.49,7.7381,293.64,-17.2,-15.89,-0.0004731045,-0.0001066133,8.4220056201,62777,2018-07-07 14:54:44:254
2.2027,2.49,7.7381,293.64,-17.2,-15.89,-0.0004731045,-0.0001066133,8.4220056201,62801,2018-07-07 14:54:44:278
1.7621,3.3519,6.2441,293.64,-17.2,-15.89,1.1698136757,0.5282207693,7.1889869671,62826,2018-07-07 14:54:44:303
1.7621,3.3519,6.2441,293.64,-17.2,-15.89,1.1698136757,0.5282207693,7.1889869671,62850,2018-07-07 14:54:44:327
1.7621,3.3519,6.2441,293.64,-17.2,-15.89,1.1698136757,0.5282207693,7.1889869671,62874,2018-07-07 14:54:44:351
1.7621,3.3519,6.2441,293.64,-17.2,-15.89,1.1698136757,0.5282207693,7.1889869671,62898,2018-07-07 14:54:44:375
0.996,3.486,9.2895,293.64,-17.2,-15.89,-0.079273197,1.6959764616,9.8263117115,62922,2018-07-07 14:54:44:399
0.996,3.486,9.2895,293.64,-17.2,-15.89,-0.079273197,1.6959764616,9.8263117115,62946,2018-07-07 14:54:44:423
0.996,3.486,9.2895,297.43,-20.46,-6.12,0.0002508674,0.0001760936,9.9719116601,62969,2018-07-07 14:54:44:446
0.996,3.486,9.2895,297.43,-20.46,-6.12,0.0002508674,0.0001760936,9.9719116601,62993,2018-07-07 14:54:44:470
0.996,3.486,9.2895,297.43,-20.46,-6.12,0.0002508674,0.0001760936,9.9719116601,63018,2018-07-07 14:54:44:495
2.4038,4.2713,11.0516,297.43,-20.46,-6.12,0.6214311698,-1.0428479898,12.0285665007,63041,2018-07-07 14:54:44:518
2.4038,4.2713,11.0516,297.43,-20.46,-6.12,0.6214311698,-1.0428479898,12.0285665007,63065,2018-07-07 14:54:44:542
2.4038,4.2713,11.0516,297.43,-20.46,-6.12,0.6214311698,-1.0428479898,12.0285665007,63089,2018-07-07 14:54:44:566
2.4038,4.2713,11.0516,297.43,-20.46,-6.12,0.6214311698,-1.0428479898,12.0285665007,63113,2018-07-07 14:54:44:590
2.4038,4.2713,11.0516,297.43,-20.46,-6.12,0.6214311698,-1.0428479898,12.0285665007,63137,2018-07-07 14:54:44:614
1.1109,2.4421,10.0173,297.43,-20.46,-6.12,-1.0792704882,-0.6014082621,10.2964913357,63162,2018-07-07 14:54:44:639
1.1109,2.4421,10.0173,297.43,-20.46,-6.12,-1.0792704882,-0.6014082621,10.2964913357,63185,2018-07-07 14:54:44:662
1.1109,2.4421,10.0173,297.43,-20.46,-6.12,-1.0792704882,-0.6014082621,10.2964913357,63210,2018-07-07 14:54:44:687
1.1109,2.4421,10.0173,297.43,-20.46,-6.12,-1.0792704882,-0.6014082621,10.2964913357,63234,2018-07-07 14:54:44:711
1.1109,2.4421,10.0173,297.43,-20.46,-6.12,-1.0792704882,-0.6014082621,10.2964913357,63258,2018-07-07 14:54:44:735
2.2889,2.1452,7.5753,286.53,-13.62,-6.33,0.6516754328,-1.3083945445,8.0678088219,63282,2018-07-07 14:54:44:759
2.2889,2.1452,7.5753,286.53,-13.62,-6.33,0.6516754328,-1.3083945445,8.0678088219,63306,2018-07-07 14:54:44:783
2.2889,2.1452,7.5753,286.53,-13.62,-6.33,0.6516754328,-1.3083945445,8.0678088219,63330,2018-07-07 14:54:44:807
2.2889,2.1452,7.5753,286.53,-13.62,-6.33,0.6516754328,-1.3083945445,8.0678088219,63354,2018-07-07 14:54:44:831
2.2889,2.1452,7.5753,286.53,-13.62,-6.33,0.6516754328,-1.3083945445,8.0678088219,63378,2018-07-07 14:54:44:855
1.6759,3.4477,7.6614,286.53,-13.62,-6.33,1.6851225709,-0.3562541036,8.3920063748,63401,2018-07-07 14:54:44:878
1.6759,3.4477,7.6614,286.53,-13.62,-6.33,1.6851225709,-0.3562541036,8.3920063748,63425,2018-07-07 14:54:44:902
1.6759,3.4477,7.6614,286.53,-13.62,-6.33,1.6851225709,-0.3562541036,8.3920063748,63449,2018-07-07 14:54:44:926
1.6759,3.4477,7.6614,287.22,-23.73,-12.34,9.36081728206695E-05,0.0001917679,8.5669321238,63473,2018-07-07 14:54:44:950
1.6759,3.4477,7.6614,287.22,-23.73,-12.34,9.36081728206695E-05,0.0001917679,8.5669321238,63497,2018-07-07 14:54:44:974
1.2067,3.8403,9.2129,287.22,-23.73,-12.34,-0.4345198716,0.6924953404,10.0206386061,63521,2018-07-07 14:54:44:998
1.2067,3.8403,9.2129,287.22,-23.73,-12.34,-0.4345198716,0.6924953404,10.0206386061,63545,2018-07-07 14:54:45:022
1.2067,3.8403,9.2129,287.22,-23.73,-12.34,-0.4345198716,0.6924953404,10.0206386061,63569,2018-07-07 14:54:45:046
1.2067,3.8403,9.2129,287.22,-23.73,-12.34,-0.4345198716,0.6924953404,10.0206386061,63593,2018-07-07 14:54:45:070
1.2067,3.8403,9.2129,287.22,-23.73,-12.34,-0.4345198716,0.6924953404,10.0206386061,63618,2018-07-07 14:54:45:095
0.7374,3.802,10.7643,287.22,-23.73,-12.34,-1.2458964419,1.2681070213,11.30083023,63642,2018-07-07 14:54:45:119
0.7374,3.802,10.7643,287.22,-23.73,-12.34,-1.2458964419,1.2681070213,11.30083023,63665,2018-07-07 14:54:45:142
0.7374,3.802,10.7643,292.51,-19.41,-3.92,0.0001724985,0.0002997381,11.4398040687,63689,2018-07-07 14:54:45:166
0.7374,3.802,10.7643,292.51,-19.41,-3.92,0.0001724985,0.0002997381,11.4398040687,63713,2018-07-07 14:54:45:190
0.7374,3.802,10.7643,292.51,-19.41,-3.92,0.0001724985,0.0002997381,11.4398040687,63737,2018-07-07 14:54:45:214
0.9385,3.0933,12.1817,292.51,-19.41,-3.92,-1.0159643041,-0.5330914813,12.5509653826,63761,2018-07-07 14:54:45:238
0.9385,3.0933,12.1817,292.51,-19.41,-3.92,-1.0159643041,-0.5330914813,12.5509653826,63785,2018-07-07 14:54:45:262
0.9385,3.0933,12.1817,292.51,-19.41,-3.92,-1.0159643041,-0.5330914813,12.5509653826,63809,2018-07-07 14:54:45:286
0.9385,3.0933,12.1817,292.51,-19.41,-3.92,-1.0159643041,-0.5330914813,12.5509653826,63833,2018-07-07 14:54:45:310
0.9385,3.0933,12.1817,292.51,-19.41,-3.92,-1.0159643041,-0.5330914813,12.5509653826,63858,2018-07-07 14:54:45:335
1.4365,1.5897,8.3797,292.51,-19.41,-3.92,-0.882286554,-1.2968559066,8.5058677173,63882,2018-07-07 14:54:45:359
1.4365,1.5897,8.3797,292.51,-19.41,-3.92,-0.882286554,-1.2968559066,8.5058677173,63905,2018-07-07 14:54:45:382
1.4365,1.5897,8.3797,292.51,-19.41,-3.92,-0.882286554,-1.2968559066,8.5058677173,63929,2018-07-07 14:54:45:406
1.4365,1.5897,8.3797,292.51,-19.41,-3.92,-0.882286554,-1.2968559066,8.5058677173,63954,2018-07-07 14:54:45:431
1.4365,1.5897,8.3797,287.43,-10.59,-9.73,0.000019489,0.000403383,8.6492803323,63978,2018-07-07 14:54:45:455
2.3463,2.4229,8.5042,287.43,-10.59,-9.73,0.9952443718,-0.6049538277,9.0741669175,64001,2018-07-07 14:54:45:478
2.3463,2.4229,8.5042,287.43,-10.59,-9.73,0.9952443718,-0.6049538277,9.0741669175,64026,2018-07-07 14:54:45:503
2.3463,2.4229,8.5042,287.43,-10.59,-9.73,0.9952443718,-0.6049538277,9.0741669175,64049,2018-07-07 14:54:45:526
2.3463,2.4229,8.5042,287.43,-10.59,-9.73,0.9952443718,-0.6049538277,9.0741669175,64076,2018-07-07 14:54:45:553
2.3463,2.4229,8.5042,287.43,-10.59,-9.73,0.9952443718,-0.6049538277,9.0741669175,64098,2018-07-07 14:54:45:575
2.3463,3.4381,5.8419,287.43,-10.59,-9.73,2.5422048417,-0.5908734253,6.6814305391,64121,2018-07-07 14:54:45:598
2.3463,3.4381,5.8419,287.43,-10.59,-9.73,2.5422048417,-0.5908734253,6.6814305391,64146,2018-07-07 14:54:45:623
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64170,2018-07-07 14:54:45:647
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64194,2018-07-07 14:54:45:671
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64218,2018-07-07 14:54:45:695
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64242,2018-07-07 14:54:45:719
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64266,2018-07-07 14:54:45:743
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64289,2018-07-07 14:54:45:766
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64313,2018-07-07 14:54:45:790
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64341,2018-07-07 14:54:45:818
2.3463,3.4381,5.8419,285.07,-28.64,-21.88,5.41076603433055E-05,-0.0002157607,7.1731060818,64362,2018-07-07 14:54:45:839
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64385,2018-07-07 14:54:45:862
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64410,2018-07-07 14:54:45:887
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64433,2018-07-07 14:54:45:910
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64457,2018-07-07 14:54:45:934
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64482,2018-07-07 14:54:45:959
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64506,2018-07-07 14:54:45:983
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64530,2018-07-07 14:54:46:007
2.3463,3.4381,5.8419,277.83,-28.64,-21.88,2.64848340432167E-05,-0.0002208594,7.1731060818,64554,2018-07-07 14:54:46:031
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64578,2018-07-07 14:54:46:055
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64602,2018-07-07 14:54:46:079
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64626,2018-07-07 14:54:46:103
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64650,2018-07-07 14:54:46:127
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64673,2018-07-07 14:54:46:150
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64697,2018-07-07 14:54:46:174
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64722,2018-07-07 14:54:46:199
2.3463,3.4381,5.8419,272.17,-28.64,-21.88,4.57344178439456E-06,-0.0002223947,7.1731060818,64746,2018-07-07 14:54:46:223
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64770,2018-07-07 14:54:46:247
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64793,2018-07-07 14:54:46:270
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64857,2018-07-07 14:54:46:334
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64857,2018-07-07 14:54:46:334
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64866,2018-07-07 14:54:46:343
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64890,2018-07-07 14:54:46:367
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64913,2018-07-07 14:54:46:390
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64937,2018-07-07 14:54:46:414
2.3463,3.4381,5.8419,267.97,-28.64,-21.88,-1.17266285517559E-05,-0.0002221324,7.1731060818,64962,2018-07-07 14:54:46:439
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,64985,2018-07-07 14:54:46:462
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65009,2018-07-07 14:54:46:486
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65034,2018-07-07 14:54:46:511
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65061,2018-07-07 14:54:46:538
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65081,2018-07-07 14:54:46:558
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65105,2018-07-07 14:54:46:582
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65130,2018-07-07 14:54:46:607
2.3463,3.4381,5.8419,269.38,-28.64,-21.88,-6.25714114432796E-06,-0.0002223537,7.1731060818,65153,2018-07-07 14:54:46:630
2.3463,3.4381,5.8419,274.63,-28.64,-21.88,1.41148330436991E-05,-0.0002219935,7.1731060818,65177,2018-07-07 14:54:46:654
2.3463,3.4381,5.8419,274.63,-28.64,-21.88,1.41148330436991E-05,-0.0002219935,7.1731060818,65202,2018-07-07 14:54:46:679
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65496,2018-07-07 14:54:46:973
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65505,2018-07-07 14:54:46:982
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65507,2018-07-07 14:54:46:984
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65511,2018-07-07 14:54:46:988
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65518,2018-07-07 14:54:46:995
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65519,2018-07-07 14:54:46:996
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65520,2018-07-07 14:54:46:997
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65520,2018-07-07 14:54:46:997
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65521,2018-07-07 14:54:46:998
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65522,2018-07-07 14:54:46:999
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65523,2018-07-07 14:54:47:000
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65523,2018-07-07 14:54:47:000
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65524,2018-07-07 14:54:47:001
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65525,2018-07-07 14:54:47:002
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65525,2018-07-07 14:54:47:002
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65526,2018-07-07 14:54:47:003
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65526,2018-07-07 14:54:47:003
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65527,2018-07-07 14:54:47:004
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65527,2018-07-07 14:54:47:004
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65528,2018-07-07 14:54:47:005
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65528,2018-07-07 14:54:47:005
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65529,2018-07-07 14:54:47:006
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65530,2018-07-07 14:54:47:007
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65530,2018-07-07 14:54:47:007
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65531,2018-07-07 14:54:47:008
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65531,2018-07-07 14:54:47:008
2.3463,3.4381,5.8419,277.22,-28.64,-21.88,0.000024132,-0.0002211289,7.1731060818,65532,2018-07-07 14:54:47:009
