,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,OUT
4,0.6559999999999999,9.359,2.4130000000000003,0.662,9.604,1.868,-0.006,-0.233,0.5479999999999999,0.18899999999999997,0.25,-0.105,33.0,5.9,-32.6,23.4,176.1,-78.3,-19.5,3.0,1014.3,54.08,23.0246,72.53771,,,,,180.96774,,0 / 0,412,2019-01-05 10:25:17:981,0.19
5,0.036000000000000004,9.57,2.555,0.652,9.617,1.806,-0.59,-0.062,0.5670000000000001,0.096,0.235,0.295,33.0,5.3,-31.7,23.9,174.2,-78.7,-18.8,3.0,1014.3,54.08,23.0246,72.53771,,,,,180.96774,,0 / 0,512,2019-01-05 10:25:18:081,0.19
6,-0.079,9.817,3.5389999999999997,0.8590000000000001,9.549,2.064,-0.861,0.273,1.406,-0.185,0.322,0.122,31.0,3.1,-32.3,23.9,167.9,-76.8,-22.6,3.0,1014.3,54.08,23.0246,72.53771,,,,,180.96774,,0 / 0,612,2019-01-05 10:25:18:181,0.19
7,0.6579999999999999,9.45,1.4409999999999998,0.809,9.507,2.2640000000000002,-0.172,-0.06,-0.758,-0.07400000000000001,0.033,0.004,31.0,3.6,-33.4,24.1,169.8,-76.1,-20.4,3.0,1014.3,45.32,23.0246,72.53771,,,,,180.96774,,0 / 0,712,2019-01-05 10:25:18:281,0.19
8,0.618,9.654,1.197,0.6609999999999999,9.564,2.063,-0.11199999999999999,0.161,-0.483,0.079,0.253,-0.12,31.0,2.5,-32.6,23.6,170.8,-75.8,-19.1,3.0,1014.3,45.32,23.0246,72.53771,,,,,180.96774,,0 / 0,812,2019-01-05 10:25:18:381,0.19
9,0.419,9.943,1.496,0.529,9.618,1.841,-0.11,0.326,-0.345,0.16699999999999998,-0.04,-0.051,27.0,2.6,-32.9,23.9,172.9,-78.3,-16.0,3.0,1014.3,45.32,23.0246,72.53771,,,,,180.96774,,0 / 0,912,2019-01-05 10:25:18:481,0.19
10,0.831,9.9,1.999,0.598,9.613999999999999,1.839,0.159,0.195,0.43799999999999994,0.154,-0.314,-0.021,27.0,3.1,-32.5,23.2,174.4,-78.7,-16.4,3.0,1014.3,48.9,23.0246,72.53771,,,,,180.96774,,0 / 0,1012,2019-01-05 10:25:18:581,0.19
11,0.172,10.786,3.6660000000000004,0.596,9.621,1.804,-0.45899999999999996,1.122,1.905,-0.061,-0.361,0.018000000000000002,27.0,4.1,-32.5,24.6,173.1,-78.9,-18.6,3.0,1014.3,48.9,23.0246,72.53771,,,,,180.96774,,0 / 0,1112,2019-01-05 10:25:18:681,0.19
12,0.8909999999999999,8.969,2.7939999999999996,0.6659999999999999,9.611,1.829,0.155,-0.556,0.847,-0.129,-0.539,-0.023,27.0,4.8,-32.3,23.4,173.8,-78.5,-20.0,3.0,1014.3,48.9,23.0246,72.53771,,,,,180.96774,,0 / 0,1212,2019-01-05 10:25:18:781,0.19
13,0.754,8.847000000000001,3.321,0.631,9.576,2.019,0.11599999999999999,-0.715,1.149,0.146,-0.479,-0.275,27.0,7.6,-32.1,22.9,175.7,-77.7,-19.4,3.0,1014.3,52.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1311,2019-01-05 10:25:18:880,0.19
14,1.4409999999999998,9.771,0.895,0.575,9.585,1.9909999999999999,0.672,0.44,-0.461,-0.065,-0.361,-0.152,27.0,8.7,-32.3,23.2,184.2,-77.8,-16.1,3.0,1014.3,52.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1412,2019-01-05 10:25:18:981,0.19
15,0.44799999999999995,10.039,3.886,0.7829999999999999,9.475,2.406,-0.361,0.672,1.581,-0.691,-0.701,0.306,27.0,9.1,-31.9,22.3,184.4,-76.4,-16.6,3.0,1014.3,52.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1512,2019-01-05 10:25:19:081,0.19
16,1.626,8.397,3.0839999999999996,1.314,9.263,2.94,0.304,-0.878,0.106,-0.059000000000000004,-0.272,0.184,27.0,9.8,-33.7,19.1,183.1,-73.3,-20.0,3.0,1014.3,52.27,23.0246,72.53771,,,,,180.96774,,0 / 0,1612,2019-01-05 10:25:19:181,0.19
17,1.686,9.163,2.217,1.381,9.26,2.9189999999999996,0.03,-0.109,-0.5579999999999999,0.09699999999999999,0.057999999999999996,-0.036000000000000004,31.0,9.5,-34.0,18.2,182.5,-70.8,-25.3,3.0,1014.3,48.45,23.0246,72.53771,,,,,180.96774,,0 / 0,1712,2019-01-05 10:25:19:281,0.19
18,0.6559999999999999,9.987,2.799,1.0590000000000002,9.355,2.7460000000000004,-0.40299999999999997,0.632,0.053,0.38,0.515,0.026000000000000002,30.0,9.5,-34.1,17.9,183.6,-71.4,-23.8,3.0,1014.3,48.45,23.0246,72.53771,,,,,180.96774,,0 / 0,1812,2019-01-05 10:25:19:381,0.19
0,1.034,9.769,1.9609999999999999,1.0659999999999998,9.421,2.505,-0.015,0.271,-0.767,0.083,0.09699999999999999,-0.087,34.0,-13.7,-15.5,-39.5,355.6,-73.9,-23.0,3.0,1014.3,42.65,23.0246,72.53771,,,,,180.96774,,0 / 0,15,2019-01-05 10:25:24:192,0.19
1,0.718,9.924,1.891,0.953,9.486,2.296,-0.228,0.332,-0.48,0.272,0.18899999999999997,-0.053,33.0,-14.4,-15.8,-38.8,357.6,-74.4,-22.6,3.0,1014.3,42.65,23.0246,72.53771,,,,,180.96774,,0 / 0,116,2019-01-05 10:25:24:293,0.19
2,0.924,10.216000000000001,2.251,0.9229999999999999,9.516,2.182,0.127,0.596,-0.34299999999999997,0.09699999999999999,0.10400000000000001,-0.09699999999999999,33.0,-14.2,-16.1,-38.7,356.4,-76.0,-22.9,3.0,1014.3,42.65,23.0246,72.53771,,,,,180.96774,,0 / 0,216,2019-01-05 10:25:24:393,0.19
3,1.386,9.443,2.634,0.873,9.521,2.1830000000000003,0.518,-0.081,0.462,-0.08800000000000001,-0.006,-0.017,34.0,-12.6,-16.7,-39.2,356.3,-76.4,-21.6,3.0,1014.3,47.53,23.0246,72.53771,,,,,180.96774,,0 / 0,316,2019-01-05 10:25:24:493,0.19
4,0.038,9.491,2.852,0.79,9.525,2.1959999999999997,-0.6809999999999999,-0.07400000000000001,1.215,0.358,0.179,-0.07,36.0,-12.5,-16.5,-39.1,355.7,-75.8,-20.9,3.0,1014.3,47.53,23.0246,72.53771,,,,,180.96774,,0 / 0,416,2019-01-05 10:25:24:593,0.19
5,0.838,9.503,2.593,0.8390000000000001,9.536,2.128,-0.21600000000000003,-0.1,0.38299999999999995,-0.091,0.215,0.305,36.0,-13.0,-17.2,-37.3,356.8,-76.6,-19.9,3.0,1014.3,47.53,23.0246,72.53771,,,,,180.96774,,0 / 0,516,2019-01-05 10:25:24:693,0.19
6,0.012,9.795,4.322,0.9570000000000001,9.469,2.364,-0.971,0.307,1.95,-0.168,0.278,0.17,36.0,-12.4,-16.1,-37.8,354.8,-74.9,-22.0,3.0,1014.3,43.0,23.0246,72.53771,,,,,180.96774,,0 / 0,616,2019-01-05 10:25:24:793,0.19
7,0.848,9.079,0.895,0.978,9.432,2.499,-0.136,-0.494,-1.6669999999999998,0.042,-0.040999999999999995,-0.032,36.0,-13.3,-15.3,-35.8,355.5,-74.1,-21.4,3.0,1014.3,43.0,23.0246,72.53771,,,,,180.96774,,0 / 0,716,2019-01-05 10:25:24:893,0.19
8,0.44799999999999995,9.623,1.8119999999999998,0.8370000000000001,9.471,2.4019999999999997,-0.414,0.12300000000000001,-0.47,-0.10099999999999999,0.034,-0.059000000000000004,37.0,-13.4,-14.8,-35.3,1.3,-75.0,-19.2,3.0,1014.3,43.0,23.0246,72.53771,,,,,180.96774,,0 / 0,816,2019-01-05 10:25:24:993,0.19
9,0.589,9.677999999999999,2.761,0.738,9.488999999999999,2.363,-0.22399999999999998,0.20600000000000002,0.32,-0.127,-0.002,0.075,37.0,-14.3,-14.8,-35.0,4.5,-75.5,-17.9,3.0,1014.3,43.0,23.0246,72.53771,,,,,180.96774,,0 / 0,916,2019-01-05 10:25:25:093,0.19
10,0.56,9.826,3.069,0.747,9.48,2.395,-0.16699999999999998,0.36700000000000005,0.583,-0.006,-0.188,-0.027999999999999997,34.0,-14.6,-13.3,-36.2,5.9,-75.3,-17.5,3.0,1014.3,50.99,23.0246,72.53771,,,,,180.96774,,0 / 0,1016,2019-01-05 10:25:25:193,0.19
11,0.8909999999999999,10.389000000000001,3.0810000000000004,0.733,9.495,2.338,0.17,0.8909999999999999,0.748,0.098,-0.24100000000000002,-0.183,34.0,-16.3,-12.7,-35.1,7.8,-75.4,-17.7,3.0,1014.3,50.99,23.0246,72.53771,,,,,180.96774,,0 / 0,1116,2019-01-05 10:25:25:293,0.19
12,1.396,9.151,3.429,0.721,9.506,2.2969999999999997,0.665,-0.075,0.54,-0.287,-0.33399999999999996,0.065,35.0,-16.3,-14.1,-34.6,8.7,-75.7,-16.8,3.0,1014.3,50.99,23.0246,72.53771,,,,,180.96774,,0 / 0,1216,2019-01-05 10:25:25:393,0.19
13,1.444,7.853,4.906000000000001,0.924,9.389,2.677,0.525,-1.567,2.291,0.11199999999999999,-0.578,-0.247,51.0,-19.9,-11.2,-35.8,11.4,-73.2,-19.0,3.0,1014.3,50.14,23.0246,72.53771,,,,,180.96774,,0 / 0,1316,2019-01-05 10:25:25:493,0.19
14,2.401,9.302,3.148,1.0390000000000001,9.251,3.083,1.2930000000000001,0.043,0.267,-0.685,-0.7959999999999999,-0.243,51.0,-21.5,-12.1,-34.7,14.0,-72.5,-18.8,3.0,1014.3,50.14,23.0246,72.53771,,,,,180.96774,,0 / 0,1421,2019-01-05 10:25:25:598,0.19
15,0.41700000000000004,9.398,3.7760000000000002,0.8590000000000001,9.29,3.0210000000000004,-0.46,0.174,0.765,0.138,0.17600000000000002,-0.142,83.0,-22.9,-11.3,-35.2,19.1,-71.0,-16.8,3.0,1014.3,50.14,23.0246,72.53771,,,,,180.96774,,0 / 0,1516,2019-01-05 10:25:25:693,0.19
16,1.508,8.835,2.792,1.0270000000000001,9.193999999999999,3.2539999999999996,0.5579999999999999,-0.37799999999999995,-0.505,-0.379,-0.645,0.028999999999999998,83.0,-23.7,-10.7,-35.3,19.9,-71.0,-16.1,3.0,1014.3,57.09,23.0246,72.53771,,,,,180.96774,,0 / 0,1616,2019-01-05 10:25:25:793,0.19
17,0.7490000000000001,9.958,2.184,1.037,9.216000000000001,3.1889999999999996,-0.326,0.73,-0.821,0.462,0.023,-0.12,85.0,-24.5,-10.2,-33.6,19.9,-70.0,-18.0,3.0,1014.3,57.09,23.0246,72.53771,,,,,180.96774,,0 / 0,1716,2019-01-05 10:25:25:893,0.19
18,1.104,9.388,3.3930000000000002,1.075,9.234,3.1210000000000004,-0.5529999999999999,0.29,0.358,0.011000000000000001,0.32,0.41700000000000004,85.0,-24.8,-10.3,-35.3,23.2,-70.5,-18.2,3.0,1014.3,57.09,23.0246,72.53771,,,,,180.96774,,0 / 0,1815,2019-01-05 10:25:25:992,0.19
0,1.255,9.852,2.299,0.993,9.507,2.193,0.182,0.358,0.114,0.11800000000000001,0.05,0.026000000000000002,34.0,6.8,-32.9,22.4,175.3,-75.4,-23.9,3.0,1014.3,42.81,23.0246,72.53771,,,,,180.96774,,0 / 0,11,2019-01-05 10:25:29:221,0.19
1,1.056,9.814,2.509,0.961,9.533999999999999,2.0869999999999997,0.071,0.556,0.45899999999999996,0.20199999999999999,0.013999999999999999,-0.083,34.0,7.1,-33.0,23.1,174.1,-76.1,-24.6,3.0,1014.3,53.7,23.0246,72.53771,,,,,180.96774,,0 / 0,112,2019-01-05 10:25:29:322,0.19
2,0.723,9.783,2.346,0.89,9.565,1.973,0.049,0.091,0.13,0.212,0.071,-0.228,34.0,7.2,-31.9,23.6,175.6,-76.9,-24.8,3.0,1014.3,53.7,23.0246,72.53771,,,,,180.96774,,0 / 0,212,2019-01-05 10:25:29:422,0.19
3,-0.462,9.448,2.6189999999999998,0.721,9.617,1.7790000000000001,-0.903,-0.488,0.303,0.353,0.177,0.019,33.0,7.6,-32.7,23.6,175.1,-77.8,-23.1,3.0,1014.3,53.7,23.0246,72.53771,,,,,180.96774,,0 / 0,312,2019-01-05 10:25:29:522,0.19
4,0.8690000000000001,9.45,2.1719999999999997,0.935,9.568999999999999,1.93,-0.41100000000000003,0.142,0.565,-0.275,0.319,0.043,33.0,6.6,-32.0,24.6,172.7,-78.4,-25.3,3.0,1014.3,49.07,23.0246,72.53771,,,,,180.96774,,0 / 0,412,2019-01-05 10:25:29:622,0.19
5,0.62,8.964,2.052,0.9540000000000001,9.507,2.208,-0.47,-0.41100000000000003,-0.084,-0.408,-0.165,0.156,30.0,5.5,-33.2,23.5,173.3,-75.8,-23.4,3.0,1014.3,49.07,23.0246,72.53771,,,,,180.96774,,0 / 0,512,2019-01-05 10:25:29:722,0.19
