ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-75.0,0.1,104.7
-75.0,-0.9,103.4
-75.0,-5.6,98.5
-75.1,-7.8,98.0
-75.5,-9.0,96.1
-76.3,-8.3,95.9
-76.2,-8.0,98.1
-75.6,-7.8,100.5
-75.8,-11.5,96.4
-76.3,-13.3,95.9
-75.2,-17.1,94.9
-75.3,-16.7,95.2
-76.1,-17.9,96.4
-75.5,-18.6,94.8
-75.4,-21.5,92.3
-75.6,-24.2,90.6
-75.9,-22.4,91.6
-75.9,-21.3,91.8
-76.5,-21.7,89.1
-78.7,-19.6,91.1
-79.2,-17.7,91.6
-79.3,-14.3,93.4
-78.3,-11.2,92.6
-77.9,-11.5,91.9
-76.7,-13.0,89.7
-76.5,-15.5,87.5
-74.8,-7.9,291.2
-74.3,-8.0,290.2
-74.4,-4.3,294.4
-74.2,-1.0,296.9
-74.9,2.4,302.3
-75.4,1.8,301.6
-76.3,-2.7,296.6
-76.9,-4.9,295.6
-77.1,-9.7,289.1
-77.1,-9.7,289.8
-76.7,-1.3,299.0
-76.0,3.4,303.8
-75.6,4.1,304.4
-76.0,3.7,303.9
-76.6,3.6,302.8
-76.6,6.2,306.3
-76.3,7.7,306.5
-75.3,12.4,311.0
-74.8,13.4,311.8
-75.0,16.0,313.5
-75.5,16.7,314.4
-76.0,17.1,312.8
-76.7,17.3,310.3
-76.9,17.1,311.1
-76.7,14.9,307.0
-76.6,13.6,306.4
-76.4,11.1,305.2
-76.3,11.1,304.2
-76.9,9.5,305.8
-77.9,8.4,306.3
-77.0,12.4,310.3
-76.7,16.9,314.4
-76.7,18.7,315.7
-75.5,19.5,316.4
-75.4,16.7,314.8
-75.5,8.6,305.9
-75.6,7.8,305.5
-75.0,5.5,305.7
-74.8,5.0,306.5
-74.6,5.0,305.1
-74.6,4.8,304.8
-76.3,4.6,303.7
-76.8,5.2,303.0
-76.7,6.2,303.3
-76.7,7.2,304.4
-76.5,9.1,306.3
-76.6,9.2,306.1
-77.7,9.0,308.0
-78.0,11.7,309.4
-77.8,13.2,313.9
-76.9,12.9,313.5
-76.6,11.9,311.5
-76.2,12.1,312.1
-76.2,12.8,313.3
-76.3,13.1,314.5
-76.6,13.8,312.5
-77.7,13.9,312.8
-75.5,17.5,313.9
-75.1,14.7,313.4
-76.9,10.6,307.3
-76.6,10.4,307.0
-75.8,9.8,310.2
-76.1,10.3,310.9
-76.6,11.0,312.6
-76.6,8.2,307.3
-76.3,2.7,303.2
-75.5,-0.4,299.8
-75.5,-0.6,297.3
-75.1,2.3,299.4
-75.6,2.1,298.5
-76.8,1.1,296.1
-76.9,0.4,297.1
-76.3,0.6,294.1
-75.9,-0.3,294.0
-75.2,-1.7,293.8
-75.4,-0.7,293.6
-75.1,-1.4,291.7
-74.0,-2.3,288.9
-73.7,0.6,292.0
-73.4,3.6,293.1
-74.0,5.5,297.1
-74.2,5.1,295.5
-74.8,2.7,293.8
-75.0,2.0,296.2
-76.7,-1.4,295.4
-76.3,0.4,295.9
-75.5,1.3,298.7
-75.1,2.7,299.9
-74.5,5.2,302.2
-74.4,3.8,302.7
-74.9,2.2,299.7
-76.3,1.1,299.1
-76.6,0.8,299.5
-77.7,-2.9,295.9
-78.3,-3.0,295.0
-81.0,-2.2,295.8
-81.6,1.9,298.8
-81.5,13.6,308.9
-80.8,19.4,313.4
-79.9,20.3,315.6
-79.3,21.1,316.3
-78.1,19.9,316.9
-77.7,15.9,312.2
-77.1,6.6,303.7
-76.6,3.3,299.3
-75.4,-1.4,296.6
-75.6,-0.4,298.6
-77.2,9.1,308.7
-77.7,8.6,309.0
-76.2,8.2,308.2
-76.2,7.8,307.8
-76.0,4.9,304.6
-75.6,2.4,305.5
-75.2,1.8,306.9
-74.4,3.0,307.3
-74.4,2.6,306.8
-74.9,1.5,307.8
-75.0,2.9,307.4
-76.0,7.5,314.9
-76.6,6.9,311.4
-78.2,0.5,304.4
-78.9,1.1,303.7
-78.9,1.3,303.1
-77.6,8.5,306.9
-77.3,6.9,304.0
-77.0,5.2,301.4
-76.6,3.9,297.4
-76.2,-1.8,294.1
-76.1,-2.9,293.0
-75.7,-3.9,295.2
-75.6,-4.6,295.8
-76.5,-13.3,290.0
-76.2,-16.5,288.8
-76.3,-17.0,290.4
-76.5,-18.0,289.2
-76.1,-15.5,292.8
-75.7,-13.4,292.8
-76.2,-15.6,289.9
-77.0,-12.9,293.5
-77.3,-10.6,297.2
-77.9,-12.1,295.7
-78.4,-12.0,295.7
-81.3,-14.8,293.2
-82.3,-16.7,290.6
-83.5,-23.9,281.2
-83.9,-27.4,278.9
-83.1,-24.2,279.8
-82.6,-22.2,282.6
-82.0,-17.6,285.0
-81.6,-12.5,291.8
-81.1,-10.1,296.1
-80.3,-10.7,294.1
-80.3,-14.8,290.0
-80.2,-17.1,288.1
-80.4,-18.8,287.4
-80.9,-20.1,287.6
-81.9,-24.1,281.7
-77.6,-14.3,110.6
-77.8,-16.4,108.6
-77.3,-15.7,109.5
-77.0,-13.8,110.1
-76.9,-10.1,115.8
-77.0,-10.0,115.9
-76.7,-12.5,113.7
-76.0,-16.3,110.3
-75.9,-18.7,108.4
-77.4,-18.4,108.2
-78.0,-16.7,111.1
-77.7,-8.9,117.4
-77.4,-7.4,119.0
-77.8,-6.8,118.0
-78.1,-6.9,115.5
-78.0,-10.8,113.3
-77.3,-6.7,116.4
-76.2,-0.8,123.2
-76.5,-0.7,124.5
-76.7,1.7,125.5
-77.5,-1.2,122.3
-77.7,-2.5,120.1
-78.3,-3.6,119.6
-78.4,-2.9,119.3
-78.8,-1.9,120.9
-79.4,-4.2,116.1
-79.2,-8.2,111.5
-78.4,-9.2,108.4
-77.9,-11.4,107.8
-77.9,-8.5,108.4
-77.5,-6.1,109.4
-77.5,-6.1,108.0
-77.9,-3.0,110.6
-78.1,-3.4,108.0
-78.0,-2.9,111.8
-77.9,-2.6,110.3
-78.0,-2.6,112.4
-78.3,-1.0,113.0
-78.9,6.7,119.3
-79.3,7.5,119.8
-79.8,6.6,119.3
-80.0,8.8,120.4
-80.0,6.6,118.7
-79.7,7.3,117.1
-79.3,9.5,119.7
-79.2,9.2,119.3
-79.1,5.3,115.2
-78.9,3.0,111.5
-78.6,0.5,109.8
-78.0,-0.2,109.0
-78.5,2.4,111.5
-78.9,5.1,113.7
-79.5,7.2,113.9
-79.0,8.6,115.4
-79.1,13.3,120.2
-79.0,15.3,120.2
-78.4,16.7,121.0
-77.8,19.4,123.7
-77.9,22.1,125.8
-79.5,20.3,123.0
-80.2,15.1,117.9
-79.6,6.6,108.0
-79.2,3.1,106.8
-78.9,6.2,111.8
-79.1,8.5,113.6
-79.0,13.8,118.6
-80.0,13.9,119.6
-81.4,9.3,116.0
-81.2,7.5,112.3
-80.0,5.5,113.2
-79.4,9.1,117.2
-79.1,5.4,113.9
-79.6,-1.3,106.6
-79.8,-7.0,102.7
-79.0,-6.6,104.2
-78.5,-7.9,102.6
-77.6,-7.7,101.9
-76.8,-15.8,92.6
-75.5,-11.7,94.6
-76.2,-16.6,87.9
-75.6,-13.0,90.8
-74.7,-3.3,99.8
-74.7,0.1,103.4
-74.5,2.0,103.8
-74.2,3.8,100.6
-75.0,-0.3,95.7
-75.9,-3.4,87.5
-76.0,-3.8,89.1
-76.0,-3.0,91.6
-76.4,-0.2,94.1
-76.5,0.5,95.1
-76.0,2.7,97.6
-75.7,2.2,97.3
-76.1,-0.5,92.3
-76.8,-3.4,91.8
-78.0,-4.4,90.5
-78.4,-2.5,90.7
-78.5,1.1,100.7
-78.4,-1.1,98.6
-78.5,-3.4,100.4
-79.0,-9.8,94.7
-78.9,-10.4,94.2
-78.0,-2.7,104.0
-77.2,1.1,107.3
-76.2,2.6,107.0
-76.7,0.5,102.9
-77.6,-5.3,96.2
-77.2,-6.8,95.4
-77.4,-7.5,94.6
-77.3,-7.1,96.9
-77.7,-9.1,95.8
-78.5,-11.9,94.5
-80.0,-11.8,96.4
-80.3,-12.3,96.0
-79.8,-17.4,90.5
-78.7,-12.1,94.9
-77.2,-8.5,95.2
-77.1,-10.5,94.5
-76.5,-18.7,86.9
-76.0,-20.1,87.7
-75.5,-19.2,88.4
-75.9,-18.2,88.1
-76.6,-15.4,88.6
-77.0,-7.2,98.8
-77.1,-6.1,100.9
-76.6,-3.3,103.1
-76.1,-3.3,105.2
-76.6,-6.7,104.9
-77.0,-6.1,104.9
-77.1,-4.5,107.0
-77.1,-4.3,108.6
-78.1,2.8,113.8
-77.9,2.3,112.3
-77.5,0.1,112.1
-76.0,-6.6,103.3
-75.8,-8.1,100.5
-75.9,-9.7,100.5
-75.8,-9.7,100.0
-76.1,-11.6,100.5
-75.7,-13.4,99.6
-75.0,-14.8,100.8
-75.6,-15.5,101.1
-75.1,-14.5,102.3
-74.9,-14.1,103.2
-76.5,-10.4,284.3
-76.6,-12.1,280.6
-76.2,-11.2,280.7
-75.8,-12.6,279.6
-74.6,-12.6,276.7
-73.6,-8.6,282.3
-73.1,-5.5,284.3
-75.1,-6.2,280.5
-76.3,-6.6,280.7
-78.7,-10.4,276.2
-78.4,-9.7,278.5
-79.7,-28.1,263.1
-81.1,-23.5,268.1
-82.1,11.0,309.8
-81.4,9.1,306.2
-85.7,-27.8,264.4
-85.7,-29.2,261.7
-84.9,-13.7,279.5
-86.2,-74.6,214.5
-86.6,-68.9,220.1
-89.1,-45.3,241.2
-89.7,34.9,320.3
-87.9,12.5,300.0
-88.3,-15.9,271.7
-87.3,-36.1,252.8
-84.7,-38.1,252.7
-83.5,-41.2,249.7
-82.9,-30.3,259.6
-83.0,-35.2,253.5
-83.9,-38.7,250.4
-83.4,-51.4,236.3
-83.1,-50.2,236.4
-83.7,-49.1,240.2
-84.2,-54.2,234.5
-83.8,-66.7,220.7
-84.7,-81.3,207.2
-85.1,-83.1,204.1
-84.7,-85.2,200.1
-84.0,-86.9,198.3
-83.4,-78.9,205.0
-82.3,-70.4,214.1
-82.9,-61.7,222.4
-83.5,-60.1,225.1
-84.1,-67.2,217.0
-84.3,-63.9,219.2
-84.1,-49.0,234.6
-83.6,-53.9,228.0
-84.1,-57.0,225.3
-84.2,-24.6,258.6
-84.8,-26.0,255.7
-85.9,-16.2,264.4
-87.1,-36.0,245.4
-86.4,-66.9,213.3
-84.5,-75.7,206.4
-82.4,-68.7,214.3
-82.6,-68.4,216.1
-83.0,-64.4,220.0
-82.1,-52.2,229.8
-83.7,-54.4,227.0
-83.1,-50.2,230.2
-82.5,-50.1,231.4
-81.9,-61.5,217.4
-81.1,-58.2,220.2
-81.5,-59.7,220.6
-81.5,-62.6,219.2
-80.6,-67.8,212.6
-80.4,-67.5,212.8
-80.5,-66.8,212.0
-81.5,-65.6,214.8
-81.6,-71.9,209.1
-80.2,-80.7,202.8
-79.1,-78.8,205.5
-80.2,-84.2,197.7
-80.2,-81.4,198.5
-80.6,-71.3,209.3
-80.4,-71.4,209.4
-81.8,-65.1,212.1
-82.4,-69.2,206.8
-81.7,-68.8,206.9
-81.2,-69.2,206.6
-80.8,-81.7,195.0
-80.7,-79.9,196.7
-80.8,-77.0,199.2
-81.6,-73.0,204.6
-80.9,-67.5,209.5
-81.3,-50.7,228.1
-81.2,-49.1,231.1
-82.4,-43.9,240.0
-82.1,-43.6,241.6
-81.9,-50.9,235.8
-82.0,-49.7,237.4
-84.0,-18.6,272.7
-81.0,-11.9,277.9
-72.6,-18.0,267.3
-79.5,-14.0,270.3
-77.5,-14.9,268.4
-75.7,-12.5,271.9
-74.5,-10.5,274.6
-75.4,-7.9,276.3
-77.9,-5.3,278.3
-79.7,-8.4,279.9
-81.6,-6.8,281.0
-82.3,-6.3,283.6
-84.0,2.0,289.9
-84.7,11.0,303.0
-85.0,38.3,333.8
-85.2,44.4,339.4
-85.3,41.1,339.6
-84.9,36.9,338.8
-83.5,34.2,337.9
-82.2,37.9,340.8
-82.0,34.9,339.9
-82.5,26.1,329.2
-84.3,22.0,325.3
-85.0,11.6,313.4
-85.6,6.4,309.2
-86.2,5.4,307.0
-85.1,-1.9,301.9
-84.6,-5.0,298.4
-84.6,-5.6,298.4
-84.0,0.8,304.3
-83.0,5.5,310.3
-81.7,6.6,312.2
-80.5,2.2,307.2
-80.6,0.8,308.0
-79.6,3.5,309.4
-78.3,8.7,315.6
-77.8,11.2,319.5
-77.2,13.0,320.0
-77.0,11.2,318.0
-76.9,9.8,316.4
-73.9,10.4,319.1
-73.5,11.1,319.7
-74.0,10.9,319.7
-74.6,8.8,316.4
-76.0,6.2,315.6
-76.8,5.8,313.1
-79.3,-0.9,306.7
-78.9,-3.3,305.0
-79.9,1.3,307.1
-80.5,6.2,309.8
-81.6,2.3,306.4
-83.7,-13.9,289.4
-83.4,-18.9,286.3
-84.5,-24.0,280.3
-86.1,-20.5,284.6
-87.0,-3.2,299.0
-87.2,3.2,302.6
-87.0,14.7,312.2
-85.8,16.0,312.9
-82.9,13.4,308.3
-81.9,9.6,303.5
-81.3,0.2,293.9
-80.7,-2.2,292.5
-80.0,-5.3,289.6
-79.6,-6.4,288.7
-78.5,-8.8,286.3
-77.9,-9.6,285.8
-76.9,-8.3,287.6
-77.0,-7.0,287.7
-76.8,-3.4,290.6
-76.8,-5.2,288.4
-76.8,-11.3,282.9
-76.8,-14.1,282.0
-77.2,-14.9,280.2
-77.5,-13.6,280.3
-79.1,-1.0,121.6
-81.1,-5.1,117.6
-82.0,-7.6,116.7
-82.6,-3.2,120.4
-82.6,-2.1,120.2
-80.4,4.8,125.4
-80.0,7.6,129.1
-81.8,-2.2,117.8
-81.3,-9.8,108.9
-80.4,-17.3,99.3
-79.9,-18.5,97.8
-79.5,-23.0,95.1
-79.5,-23.4,94.7
-78.9,-15.4,100.9
-79.0,-13.8,103.1
-78.9,-10.1,106.7
-79.8,-10.1,105.6
-80.2,-8.8,109.4
-80.5,-10.9,107.9
-81.1,-15.7,101.5
-82.3,-21.6,97.0
-82.9,-24.0,93.1
-82.2,-18.9,96.7
-81.0,-15.1,100.3
-79.0,-15.2,102.2
-78.8,-14.3,101.7
-79.0,-12.5,105.4
-79.4,-11.8,103.7
-81.2,-11.6,105.7
-81.7,-8.3,107.9
-83.3,0.4,116.9
-83.6,2.3,117.1
-83.7,-7.6,108.9
-83.6,-9.1,107.5
-81.9,-8.8,109.1
-81.3,-8.2,110.7
-81.1,-6.3,114.2
-81.5,-5.7,113.7
-81.2,-7.5,110.5
-80.8,-16.0,100.3
-80.3,-17.4,99.3
-78.9,-17.1,100.7
-78.4,-12.1,105.8
-77.7,-7.4,109.9
-78.2,-6.0,108.4
-78.2,-7.2,105.5
-78.8,-10.6,103.0
-79.3,-9.9,102.2
-79.4,-0.5,112.4
-79.3,1.4,113.9
-79.7,3.3,117.1
-79.5,5.7,117.7
-80.0,6.6,119.2
-83.8,7.6,119.7
-84.5,8.9,119.0
-85.1,-1.6,109.1
-85.2,-3.3,105.9
-85.1,-10.4,101.1
-84.0,-7.8,102.4
-82.9,-5.3,103.2
-81.8,-10.2,97.4
-81.0,-8.9,100.6
-80.6,-9.5,101.3
-81.0,-10.6,100.9
-81.4,-10.2,101.1
-81.3,-7.7,105.5
-79.6,4.6,119.0
-76.7,9.5,123.6
-76.4,9.1,125.9
-75.0,12.1,129.7
-74.9,13.1,129.0
-76.5,15.4,130.4
-77.1,17.1,131.6
-77.7,18.3,132.8
-77.0,13.6,126.5
-77.3,13.3,125.8
-77.4,11.9,124.8
-77.0,9.7,125.1
-77.2,8.0,122.8
-77.0,4.2,117.8
-74.7,-1.2,115.1
-74.4,-0.2,114.9
-74.7,1.2,113.9
-75.5,5.2,118.1
-75.7,5.6,116.3
-76.0,4.7,117.7
-77.9,1.7,112.2
-79.0,0.8,110.8
-78.9,3.8,119.1
-79.0,3.3,118.4
-80.6,-2.3,111.3
-80.5,-7.2,107.1
-80.0,-12.3,101.8
-80.1,-14.5,101.7
-80.2,1.5,117.9
-79.8,8.3,123.2
-78.5,10.9,127.2
-78.2,9.6,126.2
-78.4,4.0,120.7
-78.6,3.9,122.9
-78.9,5.6,124.1
-79.9,12.9,131.6
-80.2,15.8,135.6
-81.9,19.9,136.5
-82.9,14.2,132.2
-82.4,4.8,123.3
-82.4,0.2,119.0
-81.7,9.4,128.0
-81.7,12.7,130.6
-82.8,5.6,121.6
-83.0,-3.8,113.2
-83.1,-16.5,99.9
-83.2,-17.1,99.9
-83.4,-5.8,107.2
-83.3,-5.5,105.5
-83.5,-7.0,105.2
-82.5,-5.0,106.4
-81.8,-6.6,105.3
-80.4,-2.9,106.6
-79.8,-3.7,108.8
-79.4,-5.4,107.1
-79.2,-1.9,109.4
-79.0,-0.2,112.0
-78.9,1.0,114.1
-79.5,-0.2,114.2
-80.9,0.5,116.8
-81.4,2.4,117.5
-82.9,7.2,124.6
-84.1,3.5,119.7
-85.3,-4.0,111.7
-84.4,-12.7,103.1
-84.0,-11.8,102.0
-83.1,-3.6,109.3
-82.1,2.2,116.2
-81.1,6.0,117.5
-80.6,5.7,116.9
-80.5,3.2,115.1
-80.6,-4.2,109.5
-80.7,-5.1,106.7
-81.0,-0.2,112.9
-80.8,3.6,116.8
-82.0,2.9,118.3
-82.0,14.0,131.5
-80.7,18.4,136.2
-79.5,31.9,146.5
-79.5,31.9,148.5
-81.4,32.9,151.6
-82.5,35.6,155.8
-82.1,38.2,158.3
-81.4,38.0,156.9
-80.6,35.8,155.2
-80.8,34.2,152.3
-81.5,28.0,145.0
-81.6,20.3,136.3
-81.6,14.0,128.2
-81.0,11.7,124.7
-81.1,12.2,121.9
-82.3,12.0,122.6
-82.7,17.2,122.9
-83.0,17.6,121.5
-82.6,14.3,113.5
-82.9,10.1,106.0
-82.7,3.8,99.9
-81.8,2.4,97.4
-81.1,-2.8,92.4
-80.7,-5.2,88.7
-80.0,-0.8,93.5
-80.1,3.5,96.4
-78.8,6.6,97.2
-76.0,-4.0,297.4
-76.4,-4.2,297.1
-77.5,-1.9,298.5
-77.5,1.5,301.4
-76.2,-0.5,298.5
-75.6,-3.4,296.8
-73.0,-8.9,291.4
-72.6,-10.1,287.9
-72.9,-9.2,288.5
-73.5,-8.5,287.6
-74.8,-9.7,287.1
-76.0,-13.3,282.4
-76.9,-15.6,279.5
-77.2,-14.6,281.7
-78.2,-13.5,281.7
-79.0,-12.4,281.2
-79.8,-7.5,287.3
-80.9,-6.9,285.9
-80.0,-9.7,283.4
-79.3,-11.5,282.3
-80.0,-13.1,279.5
-80.1,-10.5,281.5
-79.8,-8.9,282.2
-79.6,-7.9,283.9
-80.8,-4.0,285.9
-81.3,-1.0,289.3
-81.8,1.5,290.9
-81.6,0.5,289.6
-81.0,7.5,299.7
-80.3,16.8,309.2
-82.3,11.1,304.6
-82.7,10.2,302.2
-83.2,9.5,303.8
-82.0,16.5,309.9
-82.5,18.8,311.2
-81.7,27.7,321.8
-82.0,28.5,321.3
-82.1,30.2,326.1
-82.2,36.3,332.5
-82.2,38.2,335.2
-82.6,44.8,340.9
-82.0,49.0,346.1
-82.3,51.6,348.8
-83.6,41.2,337.3
-83.8,32.1,327.7
-83.8,27.8,321.7
-82.7,31.0,326.4
-82.6,33.5,327.6
-80.9,32.3,326.6
-80.2,34.5,328.0
-80.2,35.3,328.9
-80.1,27.7,320.8
-80.4,22.9,317.3
-81.4,17.4,312.3
-81.3,13.0,307.5
-81.4,11.5,306.0
-80.2,3.5,296.9
-81.1,-6.9,289.9
-80.3,-5.3,292.7
-79.5,0.5,296.5
-78.0,3.5,301.5
-77.5,4.3,302.1
-77.0,8.4,306.4
-77.0,9.1,307.1
-77.2,9.3,307.1
-78.1,8.0,304.5
-77.2,0.6,296.2
-78.5,-1.7,294.5
-78.8,-1.4,291.4
-79.2,-3.5,290.0
-77.8,-4.3,288.0
-77.3,-3.9,287.0
-77.4,-2.3,289.7
-76.3,5.7,296.3
-75.6,9.3,299.2
-75.2,9.7,300.3
-75.9,7.2,297.7
-76.1,5.4,295.9
-77.8,5.6,296.7
-79.1,4.1,295.6
-80.5,0.6,293.6
-80.6,2.8,294.2
-79.9,6.2,296.1
-79.9,4.2,295.3
-80.2,-0.7,291.2
-81.8,-15.2,277.5
-81.7,-15.3,277.4
-81.8,-15.7,275.6
-81.3,-21.9,269.7
-80.6,-15.5,278.1
-82.0,-16.2,279.6
-82.7,-18.5,277.7
-83.5,-16.2,281.9
-83.6,-13.7,283.8
-83.4,-12.0,285.4
-82.0,-12.4,285.9
-81.6,-8.4,289.0
-81.2,1.5,298.4
-81.3,6.2,301.0
-81.3,7.7,300.6
-82.4,1.0,292.3
-82.4,-4.5,284.7
-82.3,-5.1,284.0
-81.8,-1.2,288.2
-81.3,4.0,294.5
-81.3,9.7,300.9
-81.3,8.7,301.9
-82.6,0.0,291.4
-82.5,-4.1,287.8
-82.3,-7.4,285.9
-82.0,-7.7,285.4
-81.8,-7.5,287.7
-82.0,-8.3,288.6
-81.6,-11.0,284.1
-80.4,-17.2,278.4
-80.5,-21.7,274.0
-81.7,-20.7,275.7
-82.6,-15.5,281.4
-81.7,0.5,298.9
-82.1,1.5,301.6
-81.7,4.9,306.7
-82.2,0.9,302.6
-81.7,-7.1,296.4
-81.5,-11.9,291.2
-80.6,-13.8,288.9
-80.9,-14.0,288.6
-80.3,-14.3,288.1
-80.5,-18.1,283.7
-81.5,-21.1,281.8
-82.4,-28.1,276.4
-83.3,-36.7,269.0
-82.1,-36.8,270.4
-81.7,-34.8,274.4
-82.2,-26.7,280.0
-82.5,-22.5,284.2
-81.9,-7.2,296.4
-81.5,-1.8,302.0
-80.8,2.6,306.6
-80.7,1.4,306.6
-80.6,-2.9,302.0
-80.8,-7.3,299.2
-80.3,-5.1,301.5
-79.1,2.2,309.3
-79.8,5.4,312.5
-79.7,9.0,315.4
-80.4,5.3,312.7
-81.7,5.2,311.8
-82.2,-5.2,300.0
-81.4,-6.2,298.6
-80.4,-4.2,300.1
-80.2,-7.7,296.1
-78.5,-9.0,291.5
-78.2,-18.2,280.3
-78.1,-31.5,267.3
-77.8,-32.8,265.8
-77.7,-32.5,264.5
-77.8,-32.1,263.4
-77.8,-27.5,266.9
-76.8,-8.4,114.3
-77.5,-6.3,116.8
-77.7,-3.6,118.2
-77.0,1.9,122.5
-76.6,-0.3,120.3
-77.5,-4.7,116.8
-77.6,-4.3,118.5
-77.5,-1.1,122.6
-77.3,-0.2,124.5
-77.2,5.5,129.6
-77.6,8.8,134.7
-77.8,16.4,139.2
-78.1,18.5,140.9
-77.4,14.3,133.6
-77.3,13.6,133.4
-76.4,12.4,130.6
-76.1,10.5,128.8
-75.8,6.0,124.1
-76.4,6.5,123.3
-77.2,7.0,122.6
-78.1,7.7,124.2
-78.2,5.7,123.1
-77.8,3.9,122.3
-77.2,7.8,125.5
-77.8,6.6,123.4
-77.6,5.5,123.2
-77.8,3.3,122.3
-77.8,2.4,121.8
-78.4,0.4,119.3
-78.3,-9.0,110.6
-78.4,-12.2,109.3
-78.5,-15.5,104.7
-77.3,-18.5,105.3
-77.1,-14.5,107.8
-78.0,-16.7,108.8
-77.7,-14.8,110.4
-76.4,-8.0,117.7
-75.3,-6.5,117.3
-75.4,-8.6,116.8
-76.5,-9.5,113.6
-76.6,-7.8,113.3
-76.8,-6.4,112.8
-76.7,-8.6,110.9
-77.1,-11.3,106.5
-77.7,-13.2,103.7
-78.3,-13.5,102.8
-78.2,-11.1,103.3
-77.9,-8.3,104.7
-78.4,-7.9,104.8
-78.8,-6.4,103.9
-81.0,-2.0,106.7
-82.5,2.2,110.0
-83.2,9.5,118.8
-80.0,7.2,117.0
-79.3,1.5,113.4
-81.0,-2.5,107.8
-79.7,-3.7,107.9
-79.7,-0.9,110.1
-77.3,10.8,118.9
-75.9,13.2,119.9
-76.1,18.3,125.4
-76.4,22.4,128.9
-77.8,25.2,132.2
-78.7,24.0,129.0
-79.3,23.1,128.9
-79.6,14.3,121.9
-80.0,11.3,120.4
-80.1,4.6,114.0
-80.3,0.2,110.5
-82.2,-17.3,91.4
-81.1,-16.1,93.2
-80.0,-10.0,94.2
-80.1,-15.0,89.0
-78.5,-6.9,101.0
-78.4,-3.9,104.8
-78.4,-3.0,105.6
-79.1,-2.3,108.8
-79.3,-1.1,111.8
-78.7,2.1,116.3
-78.9,5.4,119.0
-78.8,4.4,118.0
-78.4,-0.2,116.7
-78.6,-3.7,112.0
-80.5,-11.5,103.7
-81.6,-14.6,99.4
-80.4,-16.6,96.5
-79.8,-16.1,96.8
-79.1,-10.4,99.9
-78.5,-5.7,104.7
-78.2,-3.5,109.3
-77.7,5.9,117.2
-78.2,7.5,119.8
-79.6,4.3,117.2
-80.1,-1.6,109.4
-80.0,-5.0,106.2
-79.6,-5.5,107.2
-79.5,-3.8,107.7
-79.8,-6.6,105.1
-80.2,-11.6,100.9
-81.2,-24.6,85.9
-80.6,-20.5,89.5
-80.4,-13.8,97.0
-80.4,-14.3,96.7
-79.7,-7.6,104.2
-79.7,-8.5,103.4
-79.7,-4.3,109.7
-79.8,-1.9,111.3
-80.1,-0.5,112.5
-80.4,-5.2,107.9
-80.5,-12.5,101.7
-81.1,-18.6,95.5
-81.5,-18.5,94.9
-82.6,-12.4,100.2
-82.2,-5.3,103.9
-82.2,-9.7,94.7
-82.3,-14.2,89.9
-82.8,-24.3,79.7
-83.6,-26.4,78.8
-82.9,-21.7,83.5
-81.2,-15.4,90.3
-80.7,-15.7,89.4
-79.5,-10.6,95.2
-79.6,-7.8,95.0
-79.4,-2.7,102.0
-79.3,-0.9,105.8
-79.1,0.4,108.4
-79.7,0.6,110.9
-80.1,0.8,111.1
-81.3,-0.3,108.7
-81.3,-1.1,109.8
-81.1,-0.9,108.7
-80.6,1.7,112.8
-80.9,1.7,113.0
-81.5,-0.1,109.3
-81.9,-1.2,109.9
-81.9,-7.7,106.6
-81.9,-15.0,100.9
-80.0,-27.2,92.8
-78.6,-24.9,95.6
-77.5,-22.7,98.0
-77.2,-17.8,102.2
-77.0,-12.8,109.5
-77.5,-14.3,107.5
-78.1,-17.3,101.9
-78.2,-17.1,102.8
-78.1,-15.5,103.2
-78.1,-15.9,103.9
-78.7,-15.6,103.5
-78.9,-14.3,105.1
-78.9,-13.7,103.2
-78.9,-15.2,103.8
-79.2,-17.0,100.5
-79.9,-16.1,102.4
-80.2,-12.6,104.2
-80.4,-11.0,105.6
-80.9,-10.2,106.1
-80.9,-8.5,107.7
-80.6,-5.0,110.6
-80.7,-4.4,111.2
-81.1,-7.0,107.7
-81.0,-7.6,107.2
-80.1,-6.5,107.6
-80.0,-5.0,109.7
-80.4,-2.2,110.1
-80.6,-1.2,110.9
-81.2,-0.6,109.5
-82.0,5.9,114.0
-81.7,-1.5,106.1
-80.8,-7.9,101.4
-80.1,-15.5,94.4
-79.9,-17.0,91.1
-80.1,-15.8,93.8
-80.0,-7.3,101.8
-80.0,-3.1,105.0
-79.5,1.6,110.0
-77.9,-7.0,101.3
-76.9,-9.2,100.9
-76.1,-7.7,101.3
-76.1,-6.2,105.2
-76.1,-4.2,106.8
-76.3,-6.4,104.5
-77.0,-9.8,105.6
-79.1,-13.6,98.5
-78.9,-10.8,101.6
-79.5,-10.2,101.9
-80.7,-18.1,92.6
-75.5,-6.5,280.5
-75.8,-7.9,277.5
-76.8,-7.3,278.9
-77.0,-6.9,280.9
-75.4,-1.7,287.0
-75.7,-0.2,289.0
-76.1,-0.7,290.0
-76.6,-1.7,288.9
-76.7,-2.0,289.7
-77.0,-2.3,289.9
-77.3,0.2,292.5
-78.4,2.0,295.5
-78.4,2.0,296.1
-78.4,0.2,294.7
-78.5,-8.0,290.3
-78.9,-4.3,291.0
-79.6,1.7,297.5
-80.2,3.4,298.2
-81.7,0.0,296.0
-81.5,2.6,298.0
